Instrument name,DSC2A-00468
Operator,Jeff Yarger
Sample name,Indium
[step]
Ramp 10.00 °C/min to 200.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
52.42,192.91,0.103
52.42,192.93,0.103
52.43,192.94,0.103
52.43,192.96,0.103
52.43,192.98,0.103
52.43,192.99,0.103
52.43,193.01,0.103
52.43,193.03,0.103
52.44,193.04,0.103
52.44,193.06,0.103
52.44,193.08,0.103
52.44,193.09,0.103
52.44,193.11,0.103
52.44,193.13,0.103
52.44,193.15,0.103
52.45,193.16,0.103
52.45,193.18,0.103
52.45,193.19,0.103
52.45,193.21,0.103
52.45,193.23,0.103
52.46,193.24,0.103
52.46,193.26,0.103
52.46,193.28,0.103
52.46,193.29,0.103
52.46,193.31,0.103
52.46,193.33,0.103
52.46,193.35,0.103
52.47,193.36,0.103
52.47,193.38,0.103
52.47,193.40,0.103
52.47,193.41,0.103
52.47,193.43,0.103
52.48,193.45,0.103
52.48,193.46,0.103
52.48,193.48,0.103
52.48,193.50,0.103
52.48,193.51,0.103
52.48,193.53,0.103
52.49,193.55,0.103
52.49,193.56,0.103
52.49,193.58,0.103
52.49,193.59,0.103
52.49,193.61,0.103
52.49,193.63,0.103
52.49,193.65,0.103
52.50,193.66,0.103
52.50,193.68,0.103
52.50,193.70,0.103
52.50,193.71,0.103
52.50,193.73,0.103
52.51,193.75,0.103
52.51,193.76,0.103
52.51,193.78,0.103
52.51,193.80,0.103
52.51,193.81,0.103
52.51,193.83,0.103
52.51,193.85,0.103
52.52,193.86,0.103
52.52,193.88,0.103
52.52,193.90,0.103
52.52,193.91,0.103
52.52,193.93,0.103
52.53,193.95,0.103
52.53,193.96,0.103
52.53,193.98,0.103
52.53,194.00,0.103
52.53,194.01,0.103
52.53,194.03,0.103
52.54,194.05,0.103
52.54,194.06,0.103
52.54,194.08,0.103
52.54,194.10,0.103
52.54,194.11,0.103
52.54,194.13,0.103
52.54,194.15,0.103
52.55,194.16,0.103
52.55,194.18,0.103
52.55,194.20,0.103
52.55,194.21,0.103
52.55,194.23,0.103
52.56,194.25,0.103
52.56,194.26,0.103
52.56,194.28,0.103
52.56,194.30,0.103
52.56,194.31,0.103
52.56,194.33,0.103
52.56,194.35,0.103
52.57,194.36,0.103
52.57,194.38,0.103
52.57,194.40,0.103
52.57,194.41,0.103
52.57,194.43,0.103
52.58,194.45,0.103
52.58,194.46,0.103
52.58,194.48,0.103
52.58,194.50,0.103
52.58,194.51,0.103
52.58,194.53,0.103
52.59,194.55,0.103
52.59,194.56,0.103
52.59,194.58,0.103
52.59,194.60,0.103
52.59,194.61,0.103
52.59,194.63,0.103
52.59,194.65,0.103
52.60,194.66,0.103
52.60,194.68,0.103
52.60,194.70,0.103
52.60,194.71,0.103
52.60,194.73,0.104
52.61,194.75,0.104
52.61,194.76,0.104
52.61,194.78,0.104
52.61,194.80,0.104
52.61,194.81,0.104
52.61,194.83,0.104
52.61,194.85,0.104
52.62,194.86,0.104
52.62,194.88,0.104
52.62,194.90,0.104
52.62,194.91,0.104
52.62,194.93,0.104
52.63,194.95,0.104
52.63,194.96,0.104
52.63,194.98,0.104
52.63,195.00,0.104
52.63,195.01,0.104
52.63,195.03,0.104
52.64,195.05,0.104
52.64,195.06,0.104
52.64,195.08,0.104
52.64,195.10,0.104
52.64,195.11,0.104
52.64,195.13,0.104
52.64,195.15,0.104
52.65,195.16,0.104
52.65,195.18,0.104
52.65,195.20,0.104
52.65,195.21,0.104
52.65,195.23,0.104
52.66,195.25,0.104
52.66,195.26,0.104
52.66,195.28,0.104
52.66,195.30,0.104
52.66,195.31,0.104
52.66,195.33,0.104
52.66,195.35,0.104
52.67,195.37,0.104
52.67,195.38,0.104
52.67,195.40,0.104
52.67,195.41,0.104
52.67,195.43,0.104
52.68,195.45,0.104
52.68,195.46,0.104
52.68,195.48,0.104
52.68,195.50,0.104
52.68,195.51,0.104
52.68,195.53,0.104
52.69,195.55,0.104
52.69,195.56,0.104
52.69,195.58,0.104
52.69,195.60,0.104
52.69,195.61,0.104
52.69,195.63,0.104
52.69,195.65,0.104
52.70,195.66,0.104
52.70,195.68,0.104
52.70,195.70,0.104
52.70,195.71,0.104
52.70,195.73,0.104
52.71,195.75,0.104
52.71,195.76,0.104
52.71,195.78,0.104
52.71,195.80,0.104
52.71,195.81,0.104
52.71,195.83,0.104
52.71,195.85,0.104
52.72,195.86,0.104
52.72,195.88,0.104
52.72,195.90,0.104
52.72,195.91,0.104
52.72,195.93,0.104
52.73,195.95,0.104
52.73,195.96,0.104
52.73,195.98,0.104
52.73,196.00,0.104
52.73,196.01,0.104
52.73,196.03,0.104
52.74,196.05,0.104
52.74,196.06,0.104
52.74,196.08,0.104
52.74,196.10,0.104
52.74,196.11,0.104
52.74,196.13,0.104
52.74,196.15,0.104
52.75,196.16,0.104
52.75,196.18,0.104
52.75,196.20,0.104
52.75,196.21,0.104
52.75,196.23,0.104
52.76,196.25,0.104
52.76,196.26,0.104
52.76,196.28,0.104
52.76,196.30,0.104
52.76,196.31,0.104
52.76,196.33,0.104
52.76,196.35,0.104
52.77,196.36,0.104
52.77,196.38,0.104
52.77,196.40,0.104
52.77,196.41,0.104
52.77,196.43,0.104
52.78,196.45,0.104
52.78,196.46,0.104
52.78,196.48,0.104
52.78,196.50,0.104
52.78,196.51,0.104
52.78,196.53,0.104
52.79,196.55,0.104
52.79,196.56,0.104
52.79,196.58,0.104
52.79,196.60,0.104
52.79,196.61,0.104
52.79,196.63,0.104
52.79,196.65,0.104
52.80,196.66,0.104
52.80,196.68,0.104
52.80,196.70,0.104
52.80,196.71,0.104
52.80,196.73,0.104
52.81,196.75,0.104
52.81,196.76,0.104
52.81,196.78,0.104
52.81,196.80,0.104
52.81,196.81,0.104
52.81,196.83,0.104
52.81,196.85,0.104
52.82,196.86,0.104
52.82,196.88,0.104
52.82,196.90,0.104
52.82,196.91,0.104
52.82,196.93,0.104
52.83,196.95,0.104
52.83,196.96,0.104
52.83,196.98,0.104
52.83,197.00,0.104
52.83,197.01,0.104
52.83,197.03,0.104
52.84,197.05,0.104
52.84,197.06,0.104
52.84,197.08,0.104
52.84,197.10,0.104
52.84,197.11,0.104
52.84,197.13,0.104
52.84,197.15,0.104
52.85,197.16,0.104
52.85,197.18,0.104
52.85,197.20,0.104
52.85,197.21,0.104
52.85,197.23,0.104
52.86,197.25,0.104
52.86,197.26,0.104
52.86,197.28,0.104
52.86,197.30,0.104
52.86,197.31,0.104
52.86,197.33,0.104
52.86,197.35,0.104
52.87,197.36,0.104
52.87,197.38,0.104
52.87,197.40,0.104
52.87,197.41,0.104
52.87,197.43,0.104
52.88,197.45,0.104
52.88,197.46,0.104
52.88,197.48,0.104
52.88,197.50,0.104
52.88,197.51,0.104
52.88,197.53,0.104
52.89,197.55,0.104
52.89,197.56,0.104
52.89,197.58,0.104
52.89,197.60,0.104
52.89,197.61,0.104
52.89,197.63,0.104
52.89,197.65,0.104
52.90,197.66,0.104
52.90,197.68,0.104
52.90,197.70,0.104
52.90,197.71,0.104
52.90,197.73,0.104
52.91,197.75,0.104
52.91,197.76,0.104
52.91,197.78,0.104
52.91,197.80,0.104
52.91,197.81,0.104
52.91,197.83,0.104
52.91,197.85,0.104
52.92,197.86,0.104
52.92,197.88,0.104
52.92,197.90,0.104
52.92,197.91,0.104
52.92,197.93,0.104
52.93,197.95,0.104
52.93,197.96,0.104
52.93,197.98,0.104
52.93,198.00,0.104
52.93,198.01,0.104
52.93,198.03,0.104
52.94,198.05,0.104
52.94,198.06,0.104
52.94,198.08,0.104
52.94,198.10,0.104
52.94,198.11,0.104
52.94,198.13,0.104

[step]
Ramp 10.00 °C/min to 30.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
54.00,200.09,-0.006
54.01,200.09,-0.006
54.01,200.09,-0.006
54.01,200.09,-0.006
54.01,200.09,-0.006
54.01,200.09,-0.006
54.01,200.09,-0.006
54.01,200.09,-0.006
54.02,200.09,-0.006
54.02,200.09,-0.006
54.02,200.09,-0.006
54.02,200.09,-0.006
54.02,200.09,-0.006
54.03,200.09,-0.006
54.03,200.09,-0.006
54.03,200.09,-0.006
54.03,200.09,-0.006
54.03,200.09,-0.006
54.03,200.09,-0.006
54.04,200.09,-0.006
54.04,200.09,-0.006
54.04,200.09,-0.006
54.04,200.09,-0.006
54.04,200.09,-0.006
54.04,200.09,-0.006
54.04,200.09,-0.006
54.05,200.09,-0.007
54.05,200.09,-0.007
54.05,200.09,-0.007
54.05,200.08,-0.008
54.05,200.08,-0.009
54.06,200.08,-0.010
54.06,200.08,-0.011
54.06,200.08,-0.012
54.06,200.08,-0.013
54.06,200.08,-0.014
54.06,200.08,-0.015
54.06,200.07,-0.017
54.07,200.07,-0.018
54.07,200.07,-0.019
54.07,200.07,-0.021
54.07,200.07,-0.022
54.07,200.06,-0.023
54.08,200.06,-0.024
54.08,200.06,-0.025
54.08,200.06,-0.027
54.08,200.05,-0.028
54.08,200.05,-0.029
54.08,200.05,-0.031
54.09,200.04,-0.032
54.09,200.04,-0.033
54.09,200.04,-0.035
54.09,200.03,-0.036
54.09,200.03,-0.038
54.09,200.02,-0.039
54.09,200.02,-0.041
54.10,200.02,-0.042
54.10,200.01,-0.044
54.10,200.01,-0.046
54.10,200.00,-0.047
54.10,200.00,-0.049
54.11,199.99,-0.051
54.11,199.98,-0.052
54.11,199.98,-0.053
54.11,199.97,-0.055
54.11,199.97,-0.056
54.11,199.96,-0.058
54.11,199.95,-0.060
54.12,199.95,-0.061
54.12,199.94,-0.063
54.12,199.93,-0.064
54.12,199.92,-0.066
54.12,199.92,-0.067
54.13,199.91,-0.068
54.13,199.90,-0.069
54.13,199.89,-0.071
54.13,199.88,-0.072
54.13,199.88,-0.073
54.13,199.87,-0.075
54.14,199.86,-0.076
54.14,199.85,-0.077
54.14,199.84,-0.079
54.14,199.83,-0.080
54.14,199.82,-0.081
54.14,199.81,-0.082
54.14,199.80,-0.083
54.15,199.79,-0.084
54.15,199.78,-0.085
54.15,199.77,-0.086
54.15,199.76,-0.087
54.15,199.75,-0.088
54.16,199.74,-0.089
54.16,199.73,-0.089
54.16,199.72,-0.090
54.16,199.70,-0.092
54.16,199.69,-0.092
54.16,199.68,-0.093
54.16,199.67,-0.093
54.17,199.66,-0.094
54.17,199.65,-0.094
54.17,199.63,-0.094
54.17,199.62,-0.095
54.17,199.61,-0.096
54.18,199.60,-0.096
54.18,199.59,-0.097
54.18,199.57,-0.098
54.18,199.56,-0.099
54.18,199.55,-0.100
54.18,199.53,-0.100
54.19,199.52,-0.100
54.19,199.51,-0.101
54.19,199.49,-0.101
54.19,199.48,-0.101
54.19,199.47,-0.102
54.19,199.45,-0.102
54.19,199.44,-0.102
54.20,199.43,-0.102
54.20,199.41,-0.103
54.20,199.40,-0.103
54.20,199.39,-0.103
54.20,199.37,-0.104
54.21,199.36,-0.104
54.21,199.34,-0.104
54.21,199.33,-0.104
54.21,199.32,-0.104
54.21,199.30,-0.105
54.21,199.29,-0.105
54.21,199.27,-0.105
54.22,199.26,-0.106
54.22,199.24,-0.106
54.22,199.23,-0.106
54.22,199.22,-0.106
54.22,199.20,-0.106
54.23,199.19,-0.107
54.23,199.17,-0.107
54.23,199.16,-0.107
54.23,199.14,-0.107
54.23,199.13,-0.107
54.23,199.11,-0.107
54.24,199.10,-0.107
54.24,199.08,-0.107
54.24,199.07,-0.107
54.24,199.05,-0.107
54.24,199.04,-0.107
54.24,199.02,-0.107
54.24,199.01,-0.107
54.25,198.99,-0.107
54.25,198.98,-0.107
54.25,198.96,-0.108
54.25,198.95,-0.108
54.25,198.93,-0.108
54.26,198.92,-0.108
54.26,198.90,-0.108
54.26,198.89,-0.109
54.26,198.87,-0.109
54.26,198.86,-0.109
54.26,198.84,-0.109
54.26,198.83,-0.109
54.27,198.81,-0.109
54.27,198.79,-0.109
54.27,198.78,-0.109
54.27,198.76,-0.109
54.27,198.75,-0.109
54.28,198.73,-0.109
54.28,198.72,-0.109
54.28,198.70,-0.110
54.28,198.69,-0.110
54.28,198.67,-0.110
54.28,198.66,-0.110
54.29,198.64,-0.110
54.29,198.62,-0.110
54.29,198.61,-0.110
54.29,198.59,-0.110
54.29,198.58,-0.110
54.29,198.56,-0.110
54.29,198.55,-0.110
54.30,198.53,-0.110
54.30,198.51,-0.110
54.30,198.50,-0.110
54.30,198.48,-0.110
54.30,198.47,-0.111
54.31,198.45,-0.111
54.31,198.44,-0.111
54.31,198.42,-0.111
54.31,198.40,-0.111
54.31,198.39,-0.111
54.31,198.37,-0.111
54.31,198.36,-0.111
54.32,198.34,-0.111
54.32,198.32,-0.111
54.32,198.31,-0.111
54.32,198.29,-0.111
54.32,198.28,-0.111
54.33,198.26,-0.111
54.33,198.24,-0.111
54.33,198.23,-0.111
54.33,198.21,-0.111
54.33,198.20,-0.111
54.33,198.18,-0.111
54.34,198.16,-0.111
54.34,198.15,-0.111
54.34,198.13,-0.112
54.34,198.12,-0.112
54.34,198.10,-0.112
54.34,198.08,-0.112
54.34,198.07,-0.112
54.35,198.05,-0.112
54.35,198.03,-0.112
54.35,198.02,-0.112
54.35,198.00,-0.112
54.35,197.99,-0.112
54.36,197.97,-0.112
54.36,197.95,-0.112
54.36,197.94,-0.112
54.36,197.92,-0.112
54.36,197.91,-0.112
54.36,197.89,-0.112
54.36,197.87,-0.112
54.37,197.86,-0.112
54.37,197.84,-0.112
54.37,197.83,-0.112
54.37,197.81,-0.112
54.37,197.79,-0.112
54.38,197.78,-0.112
54.38,197.76,-0.112
54.38,197.74,-0.113
54.38,197.73,-0.113
54.38,197.71,-0.113
54.38,197.70,-0.113
54.39,197.68,-0.113
54.39,197.66,-0.113
54.39,197.65,-0.113
54.39,197.63,-0.113
54.39,197.62,-0.113
54.39,197.60,-0.113
54.39,197.58,-0.113
54.40,197.57,-0.113
54.40,197.55,-0.113
54.40,197.53,-0.113
54.40,197.52,-0.113
54.40,197.50,-0.113
54.41,197.49,-0.113
54.41,197.47,-0.113
54.41,197.45,-0.113
54.41,197.44,-0.113
54.41,197.42,-0.113
54.41,197.40,-0.113
54.41,197.39,-0.113
54.42,197.37,-0.113
54.42,197.36,-0.113
54.42,197.34,-0.113
54.42,197.32,-0.113
54.42,197.31,-0.113
54.43,197.29,-0.113
54.43,197.27,-0.113
54.43,197.26,-0.113
54.43,197.24,-0.113
54.43,197.22,-0.113
54.43,197.21,-0.113
54.44,197.19,-0.113
54.44,197.18,-0.113
54.44,197.16,-0.113
54.44,197.14,-0.113
54.44,197.13,-0.113
54.44,197.11,-0.113
54.44,197.09,-0.113
54.45,197.08,-0.113
54.45,197.06,-0.114
54.45,197.04,-0.114
54.45,197.03,-0.114
54.45,197.01,-0.114
54.46,197.00,-0.114
54.46,196.98,-0.114
54.46,196.96,-0.114
54.46,196.95,-0.114
54.46,196.93,-0.114
54.46,196.91,-0.114
54.46,196.90,-0.114
54.47,196.88,-0.114
54.47,196.86,-0.114
54.47,196.85,-0.114
54.47,196.83,-0.114
54.47,196.82,-0.114
54.48,196.80,-0.114
54.48,196.78,-0.114
54.48,196.77,-0.114
54.48,196.75,-0.114
54.48,196.73,-0.114
54.48,196.72,-0.114
54.49,196.70,-0.114
54.49,196.68,-0.114
54.49,196.67,-0.114
54.49,196.65,-0.114
54.49,196.63,-0.114
54.49,196.62,-0.114
54.49,196.60,-0.114
54.50,196.59,-0.114
54.50,196.57,-0.114
54.50,196.55,-0.114
54.50,196.54,-0.114
54.50,196.52,-0.114
54.51,196.50,-0.114
54.51,196.49,-0.114
54.51,196.47,-0.114
54.51,196.45,-0.114
54.51,196.44,-0.114
54.51,196.42,-0.114
54.51,196.40,-0.114
54.52,196.39,-0.114
54.52,196.37,-0.114
54.52,196.35,-0.114
54.52,196.34,-0.114
54.52,196.32,-0.114
54.53,196.31,-0.114
54.53,196.29,-0.114
54.53,196.27,-0.114
54.53,196.26,-0.114
54.53,196.24,-0.114
54.53,196.22,-0.114
54.54,196.21,-0.114
54.54,196.19,-0.114
54.54,196.17,-0.114
54.54,196.16,-0.114
54.54,196.14,-0.114
54.54,196.12,-0.114
54.54,196.11,-0.114
54.55,196.09,-0.114
54.55,196.08,-0.114
54.55,196.06,-0.114
54.55,196.04,-0.114
54.55,196.03,-0.114
54.56,196.01,-0.114
54.56,195.99,-0.114
54.56,195.98,-0.114
54.56,195.96,-0.114
54.56,195.94,-0.114
54.56,195.93,-0.114
54.56,195.91,-0.114
54.57,195.89,-0.114
54.57,195.88,-0.114
54.57,195.86,-0.114
54.57,195.84,-0.114
54.57,195.83,-0.114
54.58,195.81,-0.114
54.58,195.80,-0.114
54.58,195.78,-0.114
54.58,195.76,-0.115
54.58,195.75,-0.115
54.58,195.73,-0.115
54.59,195.71,-0.115
54.59,195.70,-0.115
54.59,195.68,-0.115
54.59,195.66,-0.115
54.59,195.65,-0.115
54.59,195.63,-0.115
54.59,195.61,-0.115
54.60,195.60,-0.115
54.60,195.58,-0.115
54.60,195.56,-0.115
54.60,195.55,-0.115
54.60,195.53,-0.115
54.61,195.51,-0.115
54.61,195.50,-0.115
54.61,195.48,-0.115
54.61,195.47,-0.115
54.61,195.45,-0.115
54.61,195.43,-0.115
54.61,195.42,-0.115
54.62,195.40,-0.115
54.62,195.38,-0.115
54.62,195.37,-0.115
54.62,195.35,-0.115
54.62,195.33,-0.115
54.63,195.32,-0.115
54.63,195.30,-0.115
54.63,195.28,-0.115
54.63,195.27,-0.115
54.63,195.25,-0.115
54.63,195.23,-0.115
54.64,195.22,-0.115
54.64,195.20,-0.115
54.64,195.18,-0.115
54.64,195.17,-0.115
54.64,195.15,-0.115
54.64,195.14,-0.115
54.64,195.12,-0.115
54.65,195.10,-0.115
54.65,195.09,-0.115
54.65,195.07,-0.115
54.65,195.05,-0.115
54.65,195.04,-0.115
54.66,195.02,-0.115
54.66,195.00,-0.115
54.66,194.99,-0.115
54.66,194.97,-0.115
54.66,194.95,-0.115
54.66,194.94,-0.115
54.66,194.92,-0.115
54.67,194.90,-0.115
54.67,194.89,-0.115
54.67,194.87,-0.115
54.67,194.85,-0.115
54.67,194.84,-0.115
54.68,194.82,-0.115
54.68,194.81,-0.115
54.68,194.79,-0.115
54.68,194.77,-0.115
54.68,194.76,-0.115
54.68,194.74,-0.115
54.69,194.72,-0.115
54.69,194.71,-0.115
54.69,194.69,-0.115
54.69,194.67,-0.115
54.69,194.66,-0.115
54.69,194.64,-0.115
54.69,194.62,-0.115
54.70,194.61,-0.115
54.70,194.59,-0.115
54.70,194.57,-0.115
54.70,194.56,-0.115
54.70,194.54,-0.115
54.71,194.52,-0.115
54.71,194.51,-0.115
54.71,194.49,-0.115
54.71,194.48,-0.115
54.71,194.46,-0.115
54.71,194.44,-0.115
54.71,194.43,-0.115
54.72,194.41,-0.115
54.72,194.39,-0.115
54.72,194.38,-0.115
54.72,194.36,-0.115
54.72,194.34,-0.115
54.73,194.33,-0.115
54.73,194.31,-0.115
54.73,194.29,-0.115
54.73,194.28,-0.115
54.73,194.26,-0.115
54.73,194.24,-0.115
54.74,194.23,-0.115
54.74,194.21,-0.115
54.74,194.19,-0.115
54.74,194.18,-0.115
54.74,194.16,-0.115
54.74,194.14,-0.115
54.74,194.13,-0.116
54.75,194.11,-0.116
54.75,194.10,-0.116
54.75,194.08,-0.116
54.75,194.06,-0.116
54.75,194.05,-0.116
54.76,194.03,-0.116
54.76,194.01,-0.116
54.76,194.00,-0.116
54.76,193.98,-0.116
54.76,193.96,-0.116
54.76,193.95,-0.116
54.76,193.93,-0.116
54.77,193.91,-0.116
54.77,193.90,-0.116
54.77,193.88,-0.116
54.77,193.86,-0.116
54.77,193.85,-0.116
54.78,193.83,-0.116
54.78,193.81,-0.116
54.78,193.80,-0.116
54.78,193.78,-0.116
54.78,193.76,-0.116
54.78,193.75,-0.116
54.79,193.73,-0.116
54.79,193.71,-0.116
54.79,193.70,-0.116
54.79,193.68,-0.116
54.79,193.67,-0.116
54.79,193.65,-0.116
54.79,193.63,-0.116
54.80,193.62,-0.116
54.80,193.60,-0.116
54.80,193.58,-0.116
54.80,193.56,-0.116
54.80,193.55,-0.116
54.81,193.53,-0.116
54.81,193.52,-0.116
54.81,193.50,-0.116
54.81,193.48,-0.116
54.81,193.47,-0.116
54.81,193.45,-0.116
54.81,193.43,-0.116
54.82,193.42,-0.116
54.82,193.40,-0.116
54.82,193.38,-0.116
54.82,193.37,-0.116
54.82,193.35,-0.116
54.83,193.33,-0.116
54.83,193.32,-0.116
54.83,193.30,-0.116
54.83,193.28,-0.116
54.83,193.27,-0.116
54.83,193.25,-0.116
54.84,193.23,-0.116
54.84,193.22,-0.116
54.84,193.20,-0.116
54.84,193.18,-0.116
54.84,193.17,-0.116
54.84,193.15,-0.116
54.84,193.14,-0.116
54.85,193.12,-0.116
54.85,193.10,-0.116
54.85,193.09,-0.116
54.85,193.07,-0.116
54.85,193.05,-0.116
54.86,193.04,-0.116
54.86,193.02,-0.116
54.86,193.00,-0.116
54.86,192.99,-0.116
54.86,192.97,-0.116
54.86,192.95,-0.116
54.86,192.94,-0.116
54.87,192.92,-0.116
54.87,192.90,-0.116
54.87,192.89,-0.116
54.87,192.87,-0.116
54.87,192.85,-0.116
54.88,192.84,-0.116
54.88,192.82,-0.116
54.88,192.80,-0.116
54.88,192.79,-0.116
54.88,192.77,-0.116
54.88,192.75,-0.116
54.89,192.74,-0.116
54.89,192.72,-0.116
54.89,192.70,-0.116
54.89,192.69,-0.116
54.89,192.67,-0.116
54.89,192.65,-0.116
54.89,192.64,-0.116
54.90,192.62,-0.116
54.90,192.60,-0.116
54.90,192.59,-0.116
54.90,192.57,-0.116
54.90,192.56,-0.116
54.91,192.54,-0.116
54.91,192.52,-0.116
54.91,192.51,-0.116
54.91,192.49,-0.116
54.91,192.47,-0.116
54.91,192.46,-0.116
54.91,192.44,-0.116
54.92,192.42,-0.116
54.92,192.41,-0.116
54.92,192.39,-0.116
54.92,192.37,-0.116
54.92,192.36,-0.116
54.93,192.34,-0.116
54.93,192.32,-0.116
54.93,192.31,-0.116
54.93,192.29,-0.116
54.93,192.27,-0.116
54.93,192.26,-0.116
54.94,192.24,-0.116
54.94,192.22,-0.116
54.94,192.21,-0.116
54.94,192.19,-0.116
54.94,192.17,-0.116
54.94,192.16,-0.116
54.94,192.14,-0.116
54.95,192.12,-0.116
54.95,192.11,-0.116
54.95,192.09,-0.116
54.95,192.07,-0.116
54.95,192.06,-0.116
54.96,192.04,-0.116
54.96,192.02,-0.116
54.96,192.01,-0.116
54.96,191.99,-0.116
54.96,191.98,-0.116
54.96,191.96,-0.116
54.96,191.94,-0.116
54.97,191.93,-0.116
54.97,191.91,-0.116
54.97,191.89,-0.116
54.97,191.88,-0.116
54.97,191.86,-0.116
54.98,191.84,-0.116
54.98,191.83,-0.116
54.98,191.81,-0.116
54.98,191.79,-0.116
54.98,191.78,-0.116
54.98,191.76,-0.116
54.99,191.74,-0.116
54.99,191.73,-0.116
54.99,191.71,-0.116
54.99,191.69,-0.116
54.99,191.68,-0.116
54.99,191.66,-0.116
54.99,191.64,-0.116
55.00,191.63,-0.116
55.00,191.61,-0.116
55.00,191.60,-0.116
55.00,191.58,-0.116
55.00,191.56,-0.116
55.01,191.55,-0.116
55.01,191.53,-0.116
55.01,191.51,-0.116
55.01,191.50,-0.116
55.01,191.48,-0.116
55.01,191.46,-0.116
55.01,191.45,-0.116
55.02,191.43,-0.116
55.02,191.41,-0.116
55.02,191.40,-0.116
55.02,191.38,-0.116
55.02,191.36,-0.116
55.03,191.35,-0.116
55.03,191.33,-0.116
55.03,191.31,-0.116
55.03,191.30,-0.116
55.03,191.28,-0.116
55.03,191.26,-0.116
55.04,191.25,-0.116
55.04,191.23,-0.116
55.04,191.21,-0.116
55.04,191.20,-0.116
55.04,191.18,-0.116
55.04,191.16,-0.116
55.04,191.15,-0.116
55.05,191.13,-0.116
55.05,191.11,-0.116
55.05,191.10,-0.116
55.05,191.08,-0.116
55.05,191.06,-0.116
55.06,191.05,-0.116
55.06,191.03,-0.116
55.06,191.01,-0.116
55.06,191.00,-0.116
55.06,190.98,-0.116
55.06,190.96,-0.116
55.06,190.95,-0.116
55.07,190.93,-0.116
55.07,190.91,-0.116
55.07,190.90,-0.116
55.07,190.88,-0.116
55.07,190.87,-0.116
55.08,190.85,-0.116
55.08,190.83,-0.116
55.08,190.82,-0.116
55.08,190.80,-0.116
55.08,190.78,-0.116
55.08,190.77,-0.116
55.09,190.75,-0.116
55.09,190.73,-0.116
55.09,190.72,-0.116
55.09,190.70,-0.116
55.09,190.68,-0.116
55.09,190.67,-0.116
55.09,190.65,-0.116
55.10,190.63,-0.116
55.10,190.62,-0.116
55.10,190.60,-0.116
55.10,190.58,-0.116
55.10,190.57,-0.116
55.11,190.55,-0.116
55.11,190.53,-0.116
55.11,190.52,-0.116
55.11,190.50,-0.116
55.11,190.48,-0.116
55.11,190.47,-0.116
55.11,190.45,-0.116
55.12,190.43,-0.116
55.12,190.42,-0.116
55.12,190.40,-0.116
55.12,190.38,-0.116
55.12,190.37,-0.116
55.13,190.35,-0.116
55.13,190.33,-0.116
55.13,190.32,-0.116
55.13,190.30,-0.116
55.13,190.28,-0.116
55.13,190.27,-0.116
55.14,190.25,-0.116
55.14,190.24,-0.116
55.14,190.22,-0.116
55.14,190.20,-0.116
55.14,190.18,-0.116
55.14,190.17,-0.116
55.14,190.15,-0.116
55.15,190.14,-0.116
55.15,190.12,-0.116
55.15,190.10,-0.116
55.15,190.09,-0.116
55.15,190.07,-0.116
55.16,190.05,-0.116
55.16,190.04,-0.116
55.16,190.02,-0.116
55.16,190.00,-0.116
55.16,189.99,-0.116
55.16,189.97,-0.116
55.16,189.95,-0.116
55.17,189.94,-0.116
55.17,189.92,-0.116
55.17,189.90,-0.116
55.17,189.89,-0.116
55.17,189.87,-0.116
55.18,189.85,-0.116
55.18,189.84,-0.116
55.18,189.82,-0.116
55.18,189.80,-0.116
55.18,189.79,-0.116
55.18,189.77,-0.116
55.19,189.75,-0.116
55.19,189.74,-0.116
55.19,189.72,-0.116
55.19,189.70,-0.116
55.19,189.69,-0.116
55.19,189.67,-0.116
55.19,189.65,-0.116
55.20,189.64,-0.116
55.20,189.62,-0.116
55.20,189.61,-0.116
55.20,189.59,-0.116
55.20,189.57,-0.116
55.21,189.55,-0.116
55.21,189.54,-0.116
55.21,189.52,-0.116
55.21,189.50,-0.116
55.21,189.49,-0.116
55.21,189.47,-0.116
55.21,189.45,-0.116
55.22,189.44,-0.116
55.22,189.42,-0.116
55.22,189.40,-0.116
55.22,189.39,-0.116
55.22,189.37,-0.116
55.23,189.36,-0.116
55.23,189.34,-0.116
55.23,189.32,-0.116
55.23,189.31,-0.116
55.23,189.29,-0.116
55.23,189.27,-0.116
55.24,189.26,-0.116
55.24,189.24,-0.116
55.24,189.22,-0.116
55.24,189.21,-0.116
55.24,189.19,-0.116
55.24,189.17,-0.116
55.24,189.15,-0.116
55.25,189.14,-0.116
55.25,189.12,-0.116
55.25,189.11,-0.116
55.25,189.09,-0.116
55.25,189.07,-0.117
55.26,189.06,-0.117
55.26,189.04,-0.117
55.26,189.02,-0.117
55.26,189.01,-0.117
55.26,188.99,-0.117
55.26,188.97,-0.117
55.26,188.96,-0.117
55.27,188.94,-0.117
55.27,188.92,-0.117
55.27,188.91,-0.117
55.27,188.89,-0.117
55.27,188.87,-0.117
55.28,188.86,-0.117
55.28,188.84,-0.117
55.28,188.82,-0.117
55.28,188.81,-0.117
55.28,188.79,-0.117
55.28,188.77,-0.117
55.29,188.76,-0.117
55.29,188.74,-0.117
55.29,188.72,-0.117
55.29,188.71,-0.117
55.29,188.69,-0.117
55.29,188.67,-0.117
